"TIME","GEO","NA_ITEM","PPP_CAT","Value"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","111"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","101"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","99"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","83"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","120"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","108"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","105"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","103"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","84"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","112"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","102"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","103"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","102"
"2018","Sweden","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","82"
"2018","United Kingdom","Purchasing power parities (EU28=1)","Gross domestic product","0.990899"
"2018","United Kingdom","Purchasing power parities (EU28=1)","Actual individual consumption","1.04591"
"2018","United Kingdom","Purchasing power parities (EU28=1)","Food and non-alcoholic beverages","0.835097"
"2018","United Kingdom","Purchasing power parities (EU28=1)","Food","0.822605"
"2018","United Kingdom","Purchasing power parities (EU28=1)","Bread and cereals","0.766796"
"2018","United Kingdom","Purchasing power parities (EU27_2019=1)","Gross domestic product","1.00995"
"2018","United Kingdom","Purchasing power parities (EU27_2019=1)","Actual individual consumption","1.07977"
"2018","United Kingdom","Purchasing power parities (EU27_2019=1)","Food and non-alcoholic beverages","0.828803"
"2018","United Kingdom","Purchasing power parities (EU27_2019=1)","Food","0.814875"
"2018","United Kingdom","Purchasing power parities (EU27_2019=1)","Bread and cereals","0.751644"
"2018","United Kingdom","Purchasing power parities (EU27=1)","Gross domestic product","0.989144"
"2018","United Kingdom","Purchasing power parities (EU27=1)","Actual individual consumption","1.04398"
"2018","United Kingdom","Purchasing power parities (EU27=1)","Food and non-alcoholic beverages","0.834953"
"2018","United Kingdom","Purchasing power parities (EU27=1)","Food","0.822384"
"2018","United Kingdom","Purchasing power parities (EU27=1)","Bread and cereals","0.766956"
"2018","United Kingdom","Purchasing power parities (EU15=1)","Gross domestic product","0.931075"
"2018","United Kingdom","Purchasing power parities (EU15=1)","Actual individual consumption","0.974190"
"2018","United Kingdom","Purchasing power parities (EU15=1)","Food and non-alcoholic beverages","0.790781"
"2018","United Kingdom","Purchasing power parities (EU15=1)","Food","0.775693"
"2018","United Kingdom","Purchasing power parities (EU15=1)","Bread and cereals","0.721698"
"2018","United Kingdom","Price level indices (EU28=100)","Gross domestic product","112.0"
"2018","United Kingdom","Price level indices (EU28=100)","Actual individual consumption","118.2"
"2018","United Kingdom","Price level indices (EU28=100)","Food and non-alcoholic beverages","94.4"
"2018","United Kingdom","Price level indices (EU28=100)","Food","93.0"
"2018","United Kingdom","Price level indices (EU28=100)","Bread and cereals","86.7"
"2018","United Kingdom","Price level indices (EU27_2019=100)","Gross domestic product","114.2"
"2018","United Kingdom","Price level indices (EU27_2019=100)","Actual individual consumption","122.0"
"2018","United Kingdom","Price level indices (EU27_2019=100)","Food and non-alcoholic beverages","93.7"
"2018","United Kingdom","Price level indices (EU27_2019=100)","Food","92.1"
"2018","United Kingdom","Price level indices (EU27_2019=100)","Bread and cereals","85.0"
"2018","United Kingdom","Price level indices (EU27=100)","Gross domestic product","111.8"
"2018","United Kingdom","Price level indices (EU27=100)","Actual individual consumption","118.0"
"2018","United Kingdom","Price level indices (EU27=100)","Food and non-alcoholic beverages","94.4"
"2018","United Kingdom","Price level indices (EU27=100)","Food","93.0"
"2018","United Kingdom","Price level indices (EU27=100)","Bread and cereals","86.7"
"2018","United Kingdom","Price level indices (EU15=100)","Gross domestic product","105.2"
"2018","United Kingdom","Price level indices (EU15=100)","Actual individual consumption","110.1"
"2018","United Kingdom","Price level indices (EU15=100)","Food and non-alcoholic beverages","89.4"
"2018","United Kingdom","Price level indices (EU15=100)","Food","87.7"
"2018","United Kingdom","Price level indices (EU15=100)","Bread and cereals","81.6"
"2018","United Kingdom","Nominal expenditure in national currency","Gross domestic product","2,140,278"
"2018","United Kingdom","Nominal expenditure in national currency","Actual individual consumption","1,659,968"
"2018","United Kingdom","Nominal expenditure in national currency","Food and non-alcoholic beverages","104,137"
"2018","United Kingdom","Nominal expenditure in national currency","Food","92,642"
"2018","United Kingdom","Nominal expenditure in national currency","Bread and cereals","16,710"
"2018","United Kingdom","Nominal expenditure as a percentage of GDP (GDP=100)","Gross domestic product","100.0"
"2018","United Kingdom","Nominal expenditure as a percentage of GDP (GDP=100)","Actual individual consumption","77.6"
"2018","United Kingdom","Nominal expenditure as a percentage of GDP (GDP=100)","Food and non-alcoholic beverages","4.9"
"2018","United Kingdom","Nominal expenditure as a percentage of GDP (GDP=100)","Food","4.3"
"2018","United Kingdom","Nominal expenditure as a percentage of GDP (GDP=100)","Bread and cereals","0.8"
"2018","United Kingdom","Nominal expenditure (in euro)","Gross domestic product","2,419,186"
"2018","United Kingdom","Nominal expenditure (in euro)","Actual individual consumption","1,876,285"
"2018","United Kingdom","Nominal expenditure (in euro)","Food and non-alcoholic beverages","117,708"
"2018","United Kingdom","Nominal expenditure (in euro)","Food","104,715"
"2018","United Kingdom","Nominal expenditure (in euro)","Bread and cereals","18,888"
"2018","United Kingdom","Nominal expenditure per inhabitant (in euro)","Gross domestic product","36,414"
"2018","United Kingdom","Nominal expenditure per inhabitant (in euro)","Actual individual consumption","28,242"
"2018","United Kingdom","Nominal expenditure per inhabitant (in euro)","Food and non-alcoholic beverages","1,772"
"2018","United Kingdom","Nominal expenditure per inhabitant (in euro)","Food","1,576"
"2018","United Kingdom","Nominal expenditure per inhabitant (in euro)","Bread and cereals","284"
"2018","United Kingdom","Real expenditure (in PPS_EU28)","Gross domestic product","2,159,936"
"2018","United Kingdom","Real expenditure (in PPS_EU28)","Actual individual consumption","1,587,102"
"2018","United Kingdom","Real expenditure (in PPS_EU28)","Food and non-alcoholic beverages","124,701"
"2018","United Kingdom","Real expenditure (in PPS_EU28)","Food","112,620"
"2018","United Kingdom","Real expenditure (in PPS_EU28)","Bread and cereals","21,792"
"2018","United Kingdom","Real expenditure (in PPS_EU27_2019)","Gross domestic product","2,102,904"
"2018","United Kingdom","Real expenditure (in PPS_EU27_2019)","Actual individual consumption","1,539,958"
"2018","United Kingdom","Real expenditure (in PPS_EU27_2019)","Food and non-alcoholic beverages","130,798"
"2018","United Kingdom","Real expenditure (in PPS_EU27_2019)","Food","117,396"
"2018","United Kingdom","Real expenditure (in PPS_EU27_2019)","Bread and cereals","21,009"
"2018","United Kingdom","Real expenditure (in PPS_EU27)","Gross domestic product","2,163,769"
"2018","United Kingdom","Real expenditure (in PPS_EU27)","Actual individual consumption","1,590,034"
"2018","United Kingdom","Real expenditure (in PPS_EU27)","Food and non-alcoholic beverages","124,722"
"2018","United Kingdom","Real expenditure (in PPS_EU27)","Food","112,651"
"2018","United Kingdom","Real expenditure (in PPS_EU27)","Bread and cereals","21,787"
"2018","United Kingdom","Real expenditure (in PPS_EU15)","Gross domestic product","2,298,718"
"2018","United Kingdom","Real expenditure (in PPS_EU15)","Actual individual consumption","1,703,948"
"2018","United Kingdom","Real expenditure (in PPS_EU15)","Food and non-alcoholic beverages","131,689"
"2018","United Kingdom","Real expenditure (in PPS_EU15)","Food","119,431"
"2018","United Kingdom","Real expenditure (in PPS_EU15)","Bread and cereals","23,154"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU28)","Gross domestic product","32,500"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU28)","Actual individual consumption","23,900"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU28)","Food and non-alcoholic beverages","1,900"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU28)","Food","1,700"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU28)","Bread and cereals","300"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27_2019)","Gross domestic product","31,600"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27_2019)","Actual individual consumption","23,200"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27_2019)","Food and non-alcoholic beverages","2,000"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27_2019)","Food","1,800"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27_2019)","Bread and cereals","300"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27)","Gross domestic product","32,600"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27)","Actual individual consumption","23,900"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27)","Food and non-alcoholic beverages","1,900"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27)","Food","1,700"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU27)","Bread and cereals","300"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU15)","Gross domestic product","34,600"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU15)","Actual individual consumption","25,600"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU15)","Food and non-alcoholic beverages","2,000"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU15)","Food","1,800"
"2018","United Kingdom","Real expenditure per capita (in PPS_EU15)","Bread and cereals","300"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU28=100)","Gross domestic product","105"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU28=100)","Actual individual consumption","113"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU28=100)","Food and non-alcoholic beverages","92"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU28=100)","Food","92"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU28=100)","Bread and cereals","102"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Gross domestic product","105"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Actual individual consumption","116"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food and non-alcoholic beverages","94"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Food","93"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27_2019=100)","Bread and cereals","91"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27=100)","Gross domestic product","105"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27=100)","Actual individual consumption","113"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27=100)","Food and non-alcoholic beverages","92"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27=100)","Food","92"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU27=100)","Bread and cereals","101"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Gross domestic product","98"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Actual individual consumption","106"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Food and non-alcoholic beverages","90"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Food","91"
"2018","United Kingdom","Volume indices of real expenditure per capita in PPS (EU15=100)","Bread and cereals","98"
